,municipio,unnamed: 0,ph,n,mo,k,ca,mg,na,al,cic,p,fe,mn,zn,cu,s,b,ar,l,a,clasificacion,Rangos ph,Rangos n,Rangos mo,Rangos k,Rangos ca,Rangos mg,Rangos na,Rangos al,Rangos cic,Rangos p,Rangos fe,Rangos mn,Rangos zn,Rangos cu,Rangos s,Rangos b,Rangos ar,Rangos l,Rangos a,muestras
57,GUADUAS,25445.0,4.9,0.12,2.4,0.07,3.41,1.94,0.06,1.0,9.0,6.0,258.0,26.0,1.8,2.2,1.6,0.19,31.0,21.0,48.0,4.0,"(4.499, 5.0]  1    (5.0, 5.5]   0    (5.5, 6.0]   0","Series([], )","Series([], )","Series([], )","(1.499, 3.0]  0    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  0    (1.2, 1.8]   0    (1.8, 2.4]   1","(0.019, 0.04]  0    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  0    (0.8, 1.2]   1    (1.2, 1.6]   0","Series([], )","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   0    (210.0, 280.0]   1","(19.999, 40.0]  1    (40.0, 60.0]   0    (60.0, 80.0]   0","Series([], )","Series([], )","Series([], )","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","Series([], )","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   0",1
58,GUAMO,5170.5,5.6,0.475,12.350000000000001,0.22,1.6400000000000001,0.42000000000000004,0.03,0.75,20.0,5.0,162.5,10.0,2.95,1.5499999999999998,2.35,0.235,17.0,28.5,54.0,3.5,"(4.499, 5.0]  0    (5.0, 5.5]   0    (5.5, 6.0]   2","(0.199, 0.3]  0    (0.3, 0.4]   0    (0.4, 0.5]   1","(4.999, 10.0]  0    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.199, 0.4]  2    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   0    (5.0, 6.0]   0","Series([], )","(0.019, 0.04]  2    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   1    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   1","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  0    (140.0, 210.0]   2    (210.0, 280.0]   0","Series([], )","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","Series([], )","(0.149, 0.3]  2    (0.3, 0.45]   0    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   2    (21.0, 28.0]   0","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   1","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   0",1
59,GUASCA,32842.0,5.175,0.5225,14.275,0.5825,1.305,0.3125,0.0275,1.375,29.5,9.75,272.5,11.0,1.5999999999999999,1.875,5.275,0.5525,30.5,27.0,42.25,2.0,"(4.499, 5.0]  2    (5.0, 5.5]   2    (5.5, 6.0]   0","(0.199, 0.3]  0    (0.3, 0.4]   1    (0.4, 0.5]   0","(4.999, 10.0]  1    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.199, 0.4]  0    (0.4, 0.6]   1    (0.6, 0.8]   1","(1.499, 3.0]  1    (3.0, 5.0]   0    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  4    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   0    (20.0, 25.0]   1","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   1","(69.999, 140.0]  0    (140.0, 210.0]   2    (210.0, 280.0]   1","(19.999, 40.0]  1    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","(4.999, 10.0]  1    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   0","(19.999, 25.0]  1    (25.0, 30.0]   2    (30.0, 35.0]   1","(29.999, 40.0]  1    (40.0, 50.0]   3    (50.0, 60.0]   0",2
60,GUÁTICA,19758.450980392157,5.464705882352941,0.46352941176470597,12.343137254901961,0.2850980392156862,4.859999999999999,1.6825490196078425,0.06784313725490194,0.43725490196078454,28.470588235294116,6.215686274509804,255.45098039215685,37.568627450980394,5.284313725490196,4.462745098039216,10.43921568627451,0.32156862745098036,22.92156862745098,35.568627450980394,41.254901960784316,4.313725490196078,"(4.499, 5.0]   8    (5.0, 5.5]   16    (5.5, 6.0]   26","(0.199, 0.3]  11    (0.3, 0.4]    4    (0.4, 0.5]   10","(4.999, 10.0]  13    (10.0, 15.0]   19    (15.0, 20.0]   12","(0.199, 0.4]  24    (0.4, 0.6]    3    (0.6, 0.8]    1","(1.499, 3.0]  11    (3.0, 5.0]   19    (5.0, 6.0]    0","(0.599, 1.2]  16    (1.2, 1.8]    8    (1.8, 2.4]    1","(0.019, 0.04]  11    (0.04, 0.06]   20    (0.06, 0.08]   11","(0.399, 0.8]  21    (0.8, 1.2]    5    (1.2, 1.6]    0","(9.999, 15.0]   0    (15.0, 20.0]   6    (20.0, 25.0]   10","(6.999, 14.0]  11    (14.0, 21.0]   1    (21.0, 28.0]   0","(69.999, 140.0]   8    (140.0, 210.0]   14    (210.0, 280.0]   10","(19.999, 40.0]  15    (40.0, 60.0]    4    (60.0, 80.0]    4","(2.999, 6.0]  19    (6.0, 9.0]    6    (9.0, 12.0]   5","(2.999, 6.0]  26    (6.0, 9.0]    6    (9.0, 12.0]   3","(4.999, 10.0]  16    (10.0, 15.0]   6    (15.0, 20.0]   0","(0.149, 0.3]  27    (0.3, 0.45]   9    (0.45, 0.6]   3","(6.999, 14.0]   5    (14.0, 21.0]   21    (21.0, 28.0]   15","(19.999, 25.0]   0    (25.0, 30.0]    9    (30.0, 35.0]   16","(29.999, 40.0]  14    (40.0, 50.0]   33    (50.0, 60.0]    1",4
61,GÉNOVA,175.0,5.5,0.125,2.5,0.585,3.4000000000000004,0.7949999999999999,0.025,0.25,10.0,48.0,370.0,25.0,6.0,3.0,1.3,0.27999999999999997,17.0,17.0,65.5,2.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   1","Series([], )","Series([], )","(0.199, 0.4]  0    (0.4, 0.6]   1    (0.6, 0.8]   1","(1.499, 3.0]  1    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  2    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  2    (0.04, 0.06]   0    (0.06, 0.08]   0","Series([], )","(9.999, 15.0]  1    (15.0, 20.0]   0    (20.0, 25.0]   0","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   0","Series([], )","(19.999, 40.0]  2    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","(0.149, 0.3]  1    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   2    (21.0, 28.0]   0","Series([], )","Series([], )",51
62,ISNOS,32019.0,5.1,0.23,5.1,0.32,3.23,1.32,0.03,0.2,12.0,22.0,299.0,101.0,11.4,2.2,3.3,0.44,32.0,23.0,44.0,4.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   0","(0.199, 0.3]  1    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  0    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  0    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  1    (0.04, 0.06]   0    (0.06, 0.08]   0","Series([], )","(9.999, 15.0]  1    (15.0, 20.0]   0    (20.0, 25.0]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","Series([], )","Series([], )","(2.999, 6.0]  0    (6.0, 9.0]   0    (9.0, 12.0]   1","Series([], )","Series([], )","(0.149, 0.3]  0    (0.3, 0.45]   1    (0.45, 0.6]   0","Series([], )","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   0",2
63,JARDÍN,9426.666666666666,5.333333333333333,0.4533333333333333,11.700000000000001,0.18000000000000002,0.9899999999999999,0.3866666666666667,0.03333333333333333,1.2666666666666668,21.0,4.333333333333333,125.66666666666667,12.0,8.5,6.866666666666666,4.866666666666666,0.10000000000000002,31.666666666666668,26.0,42.0,3.6666666666666665,"(4.499, 5.0]  0    (5.0, 5.5]   3    (5.5, 6.0]   0","(0.199, 0.3]  0    (0.3, 0.4]   0    (0.4, 0.5]   2","(4.999, 10.0]  0    (10.0, 15.0]   3    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   0    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  2    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  2    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   2","Series([], )","(69.999, 140.0]  1    (140.0, 210.0]   1    (210.0, 280.0]   0","(19.999, 40.0]  1    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  0    (6.0, 9.0]   2    (9.0, 12.0]   1","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  0    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   2","(19.999, 25.0]  1    (25.0, 30.0]   2    (30.0, 35.0]   0","(29.999, 40.0]  1    (40.0, 50.0]   2    (50.0, 60.0]   0",1
64,LA CELIA,13226.0,5.399999999999999,0.465,12.118181818181819,0.2818181818181819,3.827272727272728,1.3809090909090909,0.03090909090909091,0.4,22.727272727272727,7.590909090909091,139.3181818181818,27.681818181818183,5.859090909090909,4.136363636363637,7.672727272727275,0.17818181818181822,28.454545454545453,28.59090909090909,43.36363636363637,3.0454545454545454,"(4.499, 5.0]   3    (5.0, 5.5]   12    (5.5, 6.0]    6","(0.199, 0.3]   1    (0.3, 0.4]    4    (0.4, 0.5]   12","(4.999, 10.0]   4    (10.0, 15.0]   15    (15.0, 20.0]   2","(0.199, 0.4]  13    (0.4, 0.6]    1    (0.6, 0.8]    0","(1.499, 3.0]  7    (3.0, 5.0]   5    (5.0, 6.0]   2","(0.599, 1.2]  6    (1.2, 1.8]   2    (1.8, 2.4]   2","(0.019, 0.04]  21    (0.04, 0.06]   0    (0.06, 0.08]   1","(0.399, 0.8]  9    (0.8, 1.2]   1    (1.2, 1.6]   0","(9.999, 15.0]  1    (15.0, 20.0]   7    (20.0, 25.0]   7","(6.999, 14.0]  13    (14.0, 21.0]   3    (21.0, 28.0]   0","(69.999, 140.0]  15    (140.0, 210.0]   5    (210.0, 280.0]   1","(19.999, 40.0]  8    (40.0, 60.0]   2    (60.0, 80.0]   1","(2.999, 6.0]  9    (6.0, 9.0]   6    (9.0, 12.0]   2","(2.999, 6.0]  8    (6.0, 9.0]   4    (9.0, 12.0]   1","(4.999, 10.0]  11    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.149, 0.3]  8    (0.3, 0.45]   1    (0.45, 0.6]   2","(6.999, 14.0]  0    (14.0, 21.0]   3    (21.0, 28.0]   8","(19.999, 25.0]   5    (25.0, 30.0]   11    (30.0, 35.0]    6","(29.999, 40.0]   4    (40.0, 50.0]   17    (50.0, 60.0]    1",3
65,LA DORADA,18364.0,5.220000000000001,0.194,4.180000000000001,0.12999999999999998,4.634,1.95,0.062,0.72,15.0,3.4,222.8,25.6,1.24,1.5,5.74,0.28200000000000003,28.2,20.4,51.4,3.0,"(4.499, 5.0]  3    (5.0, 5.5]   1    (5.5, 6.0]   0","(0.199, 0.3]  3    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  3    (10.0, 15.0]   0    (15.0, 20.0]   0","Series([], )","(1.499, 3.0]  1    (3.0, 5.0]   3    (5.0, 6.0]   0","(0.599, 1.2]  2    (1.2, 1.8]   0    (1.8, 2.4]   2","(0.019, 0.04]  1    (0.04, 0.06]   2    (0.06, 0.08]   1","(0.399, 0.8]  2    (0.8, 1.2]   2    (1.2, 1.6]   0","(9.999, 15.0]  1    (15.0, 20.0]   3    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  1    (140.0, 210.0]   1    (210.0, 280.0]   2","(19.999, 40.0]  4    (40.0, 60.0]   0    (60.0, 80.0]   0","Series([], )","Series([], )","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   1","(0.149, 0.3]  0    (0.3, 0.45]   0    (0.45, 0.6]   1","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   1","(19.999, 25.0]  2    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   2    (50.0, 60.0]   2",22
66,LA JAGUA DE IBIRICO,11853.0,5.7,0.11,2.2,0.18,3.81,0.72,0.03,0.1,7.0,12.0,176.0,79.0,1.3,2.6,0.7000000000000001,0.19,19.0,22.0,59.0,2.0,"(4.499, 5.0]  0    (5.0, 5.5]   0    (5.5, 6.0]   1","Series([], )","Series([], )","Series([], )","(1.499, 3.0]  0    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  1    (0.04, 0.06]   0    (0.06, 0.08]   0","Series([], )","Series([], )","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   0","(19.999, 40.0]  0    (40.0, 60.0]   0    (60.0, 80.0]   1","Series([], )","Series([], )","Series([], )","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   0","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   0    (50.0, 60.0]   1",5
67,LA MERCED,29736.25,5.2749999999999995,0.4225,10.675,0.7250000000000001,5.130000000000001,1.4625,0.0325,0.37500000000000006,27.0,10.5,178.75,38.25,8.725000000000001,7.175,13.1,0.735,22.75,29.75,47.75,3.75,"(4.499, 5.0]  1    (5.0, 5.5]   2    (5.5, 6.0]   1","(0.199, 0.3]  0    (0.3, 0.4]   2    (0.4, 0.5]   2","(4.999, 10.0]  2    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   1","(1.499, 3.0]  1    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  2    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  1    (0.04, 0.06]   0    (0.06, 0.08]   1","(0.399, 0.8]  2    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   0    (20.0, 25.0]   1","(6.999, 14.0]  3    (14.0, 21.0]   1    (21.0, 28.0]   0","(69.999, 140.0]  2    (140.0, 210.0]   0    (210.0, 280.0]   2","(19.999, 40.0]  1    (40.0, 60.0]   2    (60.0, 80.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   2    (9.0, 12.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  3    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  0    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   2    (21.0, 28.0]   1","(19.999, 25.0]  1    (25.0, 30.0]   1    (30.0, 35.0]   2","(29.999, 40.0]  0    (40.0, 50.0]   3    (50.0, 60.0]   1",1
68,LA PLATA,31605.2,4.7,0.242,5.42,0.6359999999999999,4.040000000000001,1.5699999999999998,0.04,1.1600000000000001,15.2,33.2,314.0,36.4,2.58,2.8,6.640000000000001,0.388,26.0,24.0,49.8,2.4,"(4.499, 5.0]  3    (5.0, 5.5]   1    (5.5, 6.0]   0","(0.199, 0.3]  4    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  4    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  2    (0.4, 0.6]   1    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   1    (5.0, 6.0]   1","(0.599, 1.2]  0    (1.2, 1.8]   2    (1.8, 2.4]   1","(0.019, 0.04]  4    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   2","(9.999, 15.0]  3    (15.0, 20.0]   1    (20.0, 25.0]   1","(6.999, 14.0]  1    (14.0, 21.0]   1    (21.0, 28.0]   1","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   0","(19.999, 40.0]  0    (40.0, 60.0]   0    (60.0, 80.0]   2","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   3    (0.45, 0.6]   1","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   2","(19.999, 25.0]  3    (25.0, 30.0]   2    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   3    (50.0, 60.0]   2",4
69,LA PRIMAVERA,11211.6,4.999999999999999,0.16399999999999998,3.41,0.028000000000000004,0.12700000000000003,0.06000000000000001,0.009999999999999998,1.44,5.2,1.4,121.0,1.6,0.6,0.5599999999999999,1.22,0.144,31.4,47.0,21.2,5.1,"(4.499, 5.0]  7    (5.0, 5.5]   3    (5.5, 6.0]   0","(0.199, 0.3]  1    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","Series([], )","Series([], )","Series([], )","Series([], )","(0.399, 0.8]   0    (0.8, 1.2]    0    (1.2, 1.6]   10","(9.999, 15.0]  1    (15.0, 20.0]   0    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  4    (140.0, 210.0]   1    (210.0, 280.0]   2","Series([], )","Series([], )","Series([], )","Series([], )","(0.149, 0.3]  4    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","Series([], )","Series([], )",5
70,LA TEBAIDA,4792.5,5.1000000000000005,0.17166666666666666,3.7166666666666663,0.41,1.6050000000000002,0.365,0.023333333333333334,0.8333333333333334,11.666666666666666,26.166666666666668,215.83333333333334,12.666666666666666,4.133333333333334,5.233333333333333,17.966666666666665,0.22666666666666668,16.0,21.833333333333332,62.166666666666664,2.6666666666666665,"(4.499, 5.0]  2    (5.0, 5.5]   4    (5.5, 6.0]   0","(0.199, 0.3]  2    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  2    (0.4, 0.6]   3    (0.6, 0.8]   0","(1.499, 3.0]  2    (3.0, 5.0]   0    (5.0, 6.0]   0","Series([], )","(0.019, 0.04]  4    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  4    (0.8, 1.2]   1    (1.2, 1.6]   0","(9.999, 15.0]  4    (15.0, 20.0]   1    (20.0, 25.0]   0","(6.999, 14.0]  2    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  0    (140.0, 210.0]   3    (210.0, 280.0]   2","Series([], )","(2.999, 6.0]  4    (6.0, 9.0]   1    (9.0, 12.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   2","(4.999, 10.0]  1    (10.0, 15.0]   1    (15.0, 20.0]   2","(0.149, 0.3]  0    (0.3, 0.45]   3    (0.45, 0.6]   0","(6.999, 14.0]  2    (14.0, 21.0]   4    (21.0, 28.0]   0","(19.999, 25.0]  3    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   0    (50.0, 60.0]   1",10
71,LA UNIÓN,34361.75,4.975,0.2525,5.725,0.3275,3.3975000000000004,1.0225,0.0925,0.7,13.0,30.75,278.25,41.5,2.7249999999999996,2.8,18.825,0.4525,16.75,21.0,62.5,2.5,"(4.499, 5.0]  3    (5.0, 5.5]   1    (5.5, 6.0]   0","(0.199, 0.3]  2    (0.3, 0.4]   1    (0.4, 0.5]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  2    (0.4, 0.6]   1    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   3    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   2    (1.8, 2.4]   0","(0.019, 0.04]  2    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  2    (0.8, 1.2]   2    (1.2, 1.6]   0","(9.999, 15.0]  2    (15.0, 20.0]   1    (20.0, 25.0]   0","(6.999, 14.0]  1    (14.0, 21.0]   1    (21.0, 28.0]   1","(69.999, 140.0]  1    (140.0, 210.0]   0    (210.0, 280.0]   1","(19.999, 40.0]  1    (40.0, 60.0]   2    (60.0, 80.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  0    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  2    (14.0, 21.0]   1    (21.0, 28.0]   1","(19.999, 25.0]  1    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   0    (50.0, 60.0]   2",6
72,LA VICTORIA,4622.0,6.0,0.14,2.9,0.5700000000000001,8.02,6.6,0.25,0.1,16.0,10.0,114.0,95.0,1.9,4.5,0.2,0.25,32.0,24.0,43.0,1.0,"(4.499, 5.0]  0    (5.0, 5.5]   0    (5.5, 6.0]   1","Series([], )","Series([], )","(0.199, 0.4]  0    (0.4, 0.6]   1    (0.6, 0.8]   0","Series([], )","Series([], )","Series([], )","Series([], )","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  1    (140.0, 210.0]   0    (210.0, 280.0]   0","Series([], )","Series([], )","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","Series([], )","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   0",4
73,LA VIRGINIA,23615.833333333332,5.3,0.24416666666666667,5.516666666666667,0.2591666666666667,6.895,3.4291666666666667,0.17166666666666666,0.5166666666666667,17.0,14.833333333333334,248.91666666666666,49.333333333333336,3.375,3.9500000000000006,23.208333333333332,0.2725,28.583333333333332,28.416666666666668,42.833333333333336,3.25,"(4.499, 5.0]  3    (5.0, 5.5]   3    (5.5, 6.0]   5","(0.199, 0.3]  6    (0.3, 0.4]   2    (0.4, 0.5]   0","(4.999, 10.0]  6    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  4    (0.4, 0.6]   2    (0.6, 0.8]   1","(1.499, 3.0]  1    (3.0, 5.0]   0    (5.0, 6.0]   2","(0.599, 1.2]  1    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  3    (0.04, 0.06]   2    (0.06, 0.08]   1","(0.399, 0.8]  4    (0.8, 1.2]   3    (1.2, 1.6]   0","(9.999, 15.0]  3    (15.0, 20.0]   5    (20.0, 25.0]   2","(6.999, 14.0]  3    (14.0, 21.0]   2    (21.0, 28.0]   0","(69.999, 140.0]  1    (140.0, 210.0]   3    (210.0, 280.0]   3","(19.999, 40.0]  3    (40.0, 60.0]   0    (60.0, 80.0]   3","(2.999, 6.0]  4    (6.0, 9.0]   1    (9.0, 12.0]   1","(2.999, 6.0]  4    (6.0, 9.0]   1    (9.0, 12.0]   1","(4.999, 10.0]  3    (10.0, 15.0]   3    (15.0, 20.0]   0","(0.149, 0.3]  4    (0.3, 0.45]   3    (0.45, 0.6]   1","(6.999, 14.0]  0    (14.0, 21.0]   2    (21.0, 28.0]   5","(19.999, 25.0]  4    (25.0, 30.0]   4    (30.0, 35.0]   3","(29.999, 40.0]  1    (40.0, 50.0]   7    (50.0, 60.0]   2",1
74,LEJANÍAS,39403.0,4.0,0.22,4.7,0.2,0.38,0.16,0.01,3.0,18.0,3.0,475.0,21.0,1.0,2.6,24.0,0.13,40.0,28.0,32.0,1.0,"Series([], )","(0.199, 0.3]  1    (0.3, 0.4]   0    (0.4, 0.5]   0","Series([], )","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   0","Series([], )","Series([], )","Series([], )","Series([], )","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","Series([], )","Series([], )","(19.999, 40.0]  1    (40.0, 60.0]   0    (60.0, 80.0]   0","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","(19.999, 25.0]  0    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  1    (40.0, 50.0]   0    (50.0, 60.0]   0",12
75,LOS CÓRDOBAS,5055.5,5.800000000000001,0.235,5.2,0.5825,14.482500000000002,7.430000000000001,0.2475,0.17500000000000002,31.25,3.75,199.75,16.25,8.175,4.9,7.175,0.585,51.0,31.0,18.0,2.5,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   2","(0.199, 0.3]  4    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  3    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  0    (0.4, 0.6]   2    (0.6, 0.8]   2","Series([], )","Series([], )","Series([], )","Series([], )","(9.999, 15.0]  0    (15.0, 20.0]   0    (20.0, 25.0]   1","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  1    (140.0, 210.0]   1    (210.0, 280.0]   2","Series([], )","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   1","(2.999, 6.0]  4    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   1","(0.149, 0.3]  0    (0.3, 0.45]   0    (0.45, 0.6]   3","Series([], )","(19.999, 25.0]  1    (25.0, 30.0]   1    (30.0, 35.0]   1","Series([], )",1
